setting,policy,metric,mean,std,seeds
missing_support,abstain,mean_latency_ms,0.0,0.0,5
missing_support,abstain,mean_excess_access,0.0,0.0,5
missing_support,abstain,ess,234.6142545828694,7.300792736537109,5
missing_support,abstain,dr_absolute_error,0.0,0.0,5
missing_support,cheapest,utility,-0.06081650000000001,0.013390093422937724,5
missing_support,cheapest,coverage,0.8131,0.013644595999882143,5
missing_support,cheapest,success_all_tasks,0.3066,0.008134801780006697,5
missing_support,cheapest,success_on_executed,0.3770465099072798,0.005805557157647841,5
missing_support,cheapest,decision_accuracy,0.49349999999999994,0.008038967595406772,5
missing_support,cheapest,cost_per_success,0.043772501292541274,0.0007515536147936152,5
missing_support,cheapest,unsafe_rate,0.177,0.004213074886588183,5
missing_support,cheapest,mean_latency_ms,5.8024000000000004,0.10190951869182774,5
missing_support,cheapest,mean_excess_access,0.0,0.0,5
missing_support,cheapest,ess,1691.1579414398052,19.15898092418284,5
missing_support,cheapest,dr_absolute_error,0.002685984807900349,0.0026834621189751216,5
missing_support,schema_match,utility,0.45618800000000004,0.011545777150109916,5
missing_support,schema_match,coverage,0.8131,0.013644595999882143,5
missing_support,schema_match,success_all_tasks,0.5593,0.01315579720123413,5
missing_support,schema_match,success_on_executed,0.6878048587480039,0.005581988714204404,5
missing_support,schema_match,decision_accuracy,0.7462000000000001,0.0031144823004794703,5
missing_support,schema_match,cost_per_success,0.1843861668548311,0.001503907180619474,5
missing_support,schema_match,unsafe_rate,0.0,0.0,5
missing_support,schema_match,mean_latency_ms,33.2365,0.44004119125372865,5
missing_support,schema_match,mean_excess_access,0.0,0.0,5
missing_support,rules,utility,0.496954,0.01082185514364337,5
missing_support,rules,coverage,0.5938,0.011919521802488548,5
missing_support,rules,success_all_tasks,0.5467000000000001,0.012442869443982778,5
missing_support,rules,success_on_executed,0.9206455902179691,0.004233955867536442,5
missing_support,rules,decision_accuracy,0.8983000000000001,0.007989055012953678,5
missing_support,rules,cost_per_success,0.05917628034704424,0.001400202209325967,5
missing_support,rules,unsafe_rate,0.008700000000000001,0.0018234582528810469,5
missing_support,rules,mean_latency_ms,10.965499999999999,0.2761052788339982,5
missing_support,rules,mean_excess_access,0.0,0.0,5
missing_support,direct,utility,0.3631215,0.01563780651178419,5
missing_support,direct,coverage,0.42890000000000006,0.011442246282963859,5
missing_support,direct,success_all_tasks,0.39780000000000004,0.013604227284193686,5
missing_support,direct,success_on_executed,0.9274070082464994,0.01496327307822512,5
missing_support,direct,decision_accuracy,0.755,0.011984364814206883,5
missing_support,direct,cost_per_success,0.029162932503078796,0.0014875184699478386,5
missing_support,direct,unsafe_rate,0.0109,0.0029874738492579314,5
missing_support,direct,mean_latency_ms,4.150599999999999,0.24666409345504658,5
missing_support,direct,mean_excess_access,0.0256,0.005319774431308155,5
missing_support,direct,ess,313.9420653417471,8.735346894643655,5
missing_support,direct,dr_absolute_error,0.010320304673318625,0.010759356165048365,5
missing_support,ips,utility,0.302568,0.020219291406970732,5
missing_support,ips,coverage,0.4484,0.012656026232589766,5
missing_support,ips,success_all_tasks,0.3942,0.011616798181943243,5
missing_support,ips,success_on_executed,0.8792314039632313,0.017134466493489403,5
missing_support,ips,decision_accuracy,0.7373000000000001,0.010831666538441777,5
missing_support,ips,cost_per_success,0.04032122037057105,0.002937562855369255,5
missing_support,ips,unsafe_rate,0.0339,0.006542170893518451,5
missing_support,ips,mean_latency_ms,5.514899999999999,0.30208037010040883,5
missing_support,ips,mean_excess_access,0.1592,0.0223315919719128,5
missing_support,ips,ess,301.4929923333376,5.3910926835913076,5
missing_support,ips,dr_absolute_error,0.01430930992500502,0.010760756240923888,5
missing_support,dr,utility,0.356268,0.015584351165512147,5
missing_support,dr,coverage,0.43030000000000007,0.012622400722525025,5
missing_support,dr,success_all_tasks,0.3955,0.01278182303116421,5
missing_support,dr,success_on_executed,0.9191364960528432,0.013882077671850082,5
missing_support,dr,decision_accuracy,0.7513,0.011459712038266906,5
missing_support,dr,cost_per_success,0.029640364767574118,0.0017535518480231898,5
missing_support,dr,unsafe_rate,0.0129,0.0021908902300206644,5
missing_support,dr,mean_latency_ms,4.218500000000001,0.21613855509834426,5
missing_support,dr,mean_excess_access,0.0344,0.014152738250953418,5
missing_support,dr,ess,312.53297669668603,9.027233959031902,5
missing_support,dr,dr_absolute_error,0.007623123723388092,0.005231072520472826,5
missing_support,conservative_direct,utility,0.259028,0.012971090620105926,5
missing_support,conservative_direct,coverage,0.29630000000000006,0.014927323939675182,5
missing_support,conservative_direct,success_all_tasks,0.28200000000000003,0.014164215474215282,5
missing_support,conservative_direct,success_on_executed,0.9517732390924681,0.00964170510464505,5
missing_support,conservative_direct,decision_accuracy,0.6411,0.007048049375536454,5
missing_support,conservative_direct,cost_per_success,0.017619537472931178,0.0004570872641467719,5
missing_support,conservative_direct,unsafe_rate,0.009,0.002345207879911715,5
missing_support,conservative_direct,mean_latency_ms,2.0497,0.13825908650067104,5
missing_support,conservative_direct,mean_excess_access,0.0,0.0,5
missing_support,conservative_direct,ess,348.9461937020572,4.177307879523486,5
missing_support,conservative_direct,dr_absolute_error,0.0035920698516898274,0.0019495504227956878,5
missing_support,conservative_dr,utility,0.2587075,0.013630656509317515,5
missing_support,conservative_dr,coverage,0.2972,0.012750490186655583,5
missing_support,conservative_dr,success_all_tasks,0.2823,0.01254292629333361,5
missing_support,conservative_dr,success_on_executed,0.9498634826096216,0.011969058240070425,5
missing_support,conservative_dr,decision_accuracy,0.6411,0.006940821277053588,5
missing_support,conservative_dr,cost_per_success,0.017675524615731616,0.0005068287635169466,5
missing_support,conservative_dr,unsafe_rate,0.0093,0.0024899799195977467,5
missing_support,conservative_dr,mean_latency_ms,2.0568999999999997,0.12946495664850788,5
missing_support,conservative_dr,mean_excess_access,0.0,0.0,5
missing_support,conservative_dr,ess,349.61570053140025,5.733473549753879,5
missing_support,conservative_dr,dr_absolute_error,0.0031931409024221645,0.002340997367470742,5
missing_support,oracle,utility,0.5790629999999999,0.012949263178845333,5
missing_support,oracle,coverage,0.6103,0.013558207846171993,5
missing_support,oracle,success_all_tasks,0.6103,0.013558207846171993,5
missing_support,oracle,success_on_executed,1.0,0.0,5
missing_support,oracle,decision_accuracy,0.9785,0.0029154759474226384,5
missing_support,oracle,cost_per_success,0.050988771222492804,0.0008936049687418606,5
missing_support,oracle,unsafe_rate,0.0,0.0,5
missing_support,oracle,mean_latency_ms,9.7881,0.24007587342338282,5
missing_support,oracle,mean_excess_access,0.0024000000000000002,0.0018165902124584951,5
shifted,abstain,utility,0.0,0.0,5
shifted,abstain,coverage,0.0,0.0,5
shifted,abstain,success_all_tasks,0.0,0.0,5
shifted,abstain,decision_accuracy,0.4473,0.008976357836004542,5
shifted,abstain,unsafe_rate,0.0,0.0,5
shifted,abstain,mean_latency_ms,0.0,0.0,5
shifted,abstain,mean_excess_access,0.0,0.0,5
shifted,abstain,ess,180.1167819745238,9.651337401928714,5
shifted,abstain,dr_absolute_error,0.0,0.0,5
shifted,cheapest,utility,-0.0459585,0.02415372930574076,5
shifted,cheapest,coverage,0.8078,0.013704926121654217,5
shifted,cheapest,success_all_tasks,0.26870000000000005,0.0077427385336197255,5
shifted,cheapest,success_on_executed,0.33278092045432806,0.013665422344066912,5
shifted,cheapest,decision_accuracy,0.4609,0.019158549005600604,5
shifted,cheapest,cost_per_success,0.04416989690729283,0.0016700055272823875,5
shifted,cheapest,unsafe_rate,0.1514,0.010460640515761932,5
shifted,cheapest,mean_latency_ms,5.162699999999999,0.06735224569381495,5
shifted,cheapest,mean_excess_access,0.0,0.0,5
shifted,cheapest,ess,1633.0418982017886,23.838014537608164,5
shifted,cheapest,dr_absolute_error,0.008678060719418502,0.007284485367441179,5
shifted,schema_match,utility,0.35079600000000005,0.009548399342298168,5
shifted,schema_match,coverage,0.8078,0.013704926121654217,5
shifted,schema_match,success_all_tasks,0.44060000000000005,0.01000249968757811,5
shifted,schema_match,success_on_executed,0.5455460042471449,0.01510544532952831,5
shifted,schema_match,decision_accuracy,0.6327999999999999,0.016372996060587102,5
shifted,schema_match,cost_per_success,0.20388322232242245,0.004454057351407615,5
shifted,schema_match,unsafe_rate,0.0,0.0,5
shifted,schema_match,mean_latency_ms,31.236,0.40973161947792175,5
shifted,schema_match,mean_excess_access,0.0,0.0,5
shifted,schema_match,ess,175.93650160487286,15.350607677518534,5
shifted,schema_match,dr_absolute_error,0.017855731237166893,0.018091964458960007,5
shifted,rules,utility,0.350867,0.010772292206164866,5
shifted,rules,coverage,0.55,0.012942179105544793,5
shifted,rules,success_all_tasks,0.40669999999999995,0.009984988733093274,5
shifted,rules,success_on_executed,0.7395080061884297,0.011212302815007217,5
shifted,rules,decision_accuracy,0.7568,0.00849705831449921,5
shifted,rules,cost_per_success,0.06399673209023962,0.0022936093263576617,5
shifted,rules,unsafe_rate,0.0149,0.0017102631376487076,5
shifted,rules,mean_latency_ms,9.512800000000002,0.5335587596507062,5
shifted,rules,mean_excess_access,0.0,0.0,5
shifted,rules,ess,269.34405408476994,15.89497274471938,5
shifted,rules,dr_absolute_error,0.016483383137332053,0.013607345054234632,5
shifted,direct,utility,0.39261850000000004,0.012161971545559576,5
shifted,direct,coverage,0.727,0.007705517503711229,5
shifted,direct,success_all_tasks,0.46420000000000006,0.011649034294738753,5
shifted,direct,success_on_executed,0.6386342300705905,0.020043804309899122,5
shifted,direct,decision_accuracy,0.7232000000000001,0.013645512082732573,5
shifted,direct,cost_per_success,0.1042920473399821,0.005612555462925515,5
shifted,direct,unsafe_rate,0.011,0.0016955824957813172,5
shifted,direct,mean_latency_ms,17.0944,0.8914240994049916,5
shifted,direct,mean_excess_access,0.0242,0.017866169147301835,5
shifted,direct,ess,223.28667848145423,12.934334277635113,5
shifted,direct,dr_absolute_error,0.025411141715124173,0.015925920683922585,5
shifted,ips,utility,0.366318,0.004677219192533087,5
shifted,ips,coverage,0.7534000000000001,0.015384245187853711,5
shifted,ips,success_all_tasks,0.46210000000000007,0.007065762520775788,5
shifted,ips,success_on_executed,0.6136399758083444,0.01935934564311726,5
shifted,ips,decision_accuracy,0.7024999999999999,0.018117670931993443,5
shifted,ips,cost_per_success,0.12287611950777706,0.003709796655393671,5
shifted,ips,unsafe_rate,0.017599999999999998,0.004788005847949645,5
shifted,ips,mean_latency_ms,19.930799999999998,0.58257023181759,5
shifted,ips,mean_excess_access,0.07600000000000001,0.036496575181789316,5
shifted,ips,ess,211.52887544118576,10.53274273826961,5
shifted,ips,dr_absolute_error,0.027029008303357784,0.010854698530381197,5
shifted,dr,utility,0.381434,0.006412622464717556,5
shifted,dr,coverage,0.7332000000000001,0.021767521677949448,5
shifted,dr,success_all_tasks,0.46449999999999997,0.00266926956300783,5
shifted,dr,success_on_executed,0.6340264775412848,0.021377648582235308,5
shifted,dr,decision_accuracy,0.7190000000000001,0.01668082731761231,5
shifted,dr,cost_per_success,0.1101925532728606,0.007695236801473709,5
shifted,dr,unsafe_rate,0.0149,0.0034351128074635337,5
shifted,dr,mean_latency_ms,18.051099999999998,1.3254283458565383,5
shifted,dr,mean_excess_access,0.0418,0.018646715528478467,5
shifted,dr,ess,217.8277893397924,12.551367054145132,5
shifted,dr,dr_absolute_error,0.028305501052265536,0.028452817768366192,5
shifted,conservative_direct,utility,0.24916850000000004,0.007711146477664653,5
shifted,conservative_direct,coverage,0.41579999999999995,0.009833615815151608,5
shifted,conservative_direct,success_all_tasks,0.2933,0.004919349550499542,5
shifted,conservative_direct,success_on_executed,0.7055815683403331,0.01427409708657501,5
shifted,conservative_direct,decision_accuracy,0.6469999999999999,0.008336666000266545,5
shifted,conservative_direct,cost_per_success,0.06999005016104769,0.006799700962208017,5
shifted,conservative_direct,unsafe_rate,0.0118,0.0016431676725154987,5
shifted,conservative_direct,mean_latency_ms,7.4,0.7889775028478312,5
shifted,conservative_direct,mean_excess_access,0.0,0.0,5
shifted,conservative_direct,ess,261.00198791493676,16.258339665084378,5
shifted,conservative_direct,dr_absolute_error,0.007126144018527525,0.006487602783594791,5
shifted,conservative_dr,utility,0.24250700000000003,0.017522904867629696,5
shifted,conservative_dr,coverage,0.4024,0.0445412729948303,5
shifted,conservative_dr,success_all_tasks,0.287,0.020472542587573233,5
shifted,conservative_dr,success_on_executed,0.7162612501688385,0.036657343083290585,5
shifted,conservative_dr,decision_accuracy,0.6468,0.007032069396699674,5
shifted,conservative_dr,cost_per_success,0.06314170925021773,0.014059034253119981,5
shifted,conservative_dr,unsafe_rate,0.0131,0.0017464249196572983,5
shifted,conservative_dr,mean_latency_ms,6.627199999999999,1.7493564388082834,5
shifted,conservative_dr,mean_excess_access,0.0,0.0,5
shifted,conservative_dr,ess,263.0839969774646,17.056537843557138,5
shifted,conservative_dr,dr_absolute_error,0.008575753488182358,0.007182960780600063,5
shifted,oracle,utility,0.4855410000000001,0.009031834081458755,5
shifted,oracle,coverage,0.6099,0.006831910420958403,5
shifted,oracle,success_all_tasks,0.5118,0.009718538984847461,5
shifted,oracle,success_on_executed,0.8391374393545925,0.01149561522898583,5
shifted,oracle,decision_accuracy,0.8610000000000001,0.009874208829065758,5
shifted,oracle,cost_per_success,0.05098879443574324,0.0007972117107351234,5
shifted,oracle,unsafe_rate,0.0,0.0,5
shifted,oracle,mean_latency_ms,8.218,0.2423303530307337,5
shifted,oracle,mean_excess_access,0.0032,0.0021679483388678798,5
linear,abstain,utility,0.0,0.0,5
linear,abstain,coverage,0.0,0.0,5
linear,abstain,success_all_tasks,0.0,0.0,5
linear,abstain,decision_accuracy,0.36819999999999997,0.012799414049088352,5
linear,abstain,unsafe_rate,0.0,0.0,5
linear,abstain,mean_latency_ms,0.0,0.0,5
linear,abstain,mean_excess_access,0.0,0.0,5
linear,abstain,ess,177.8405244415983,9.960343579097433,5
linear,abstain,dr_absolute_error,0.0,0.0,5
linear,cheapest,utility,-0.06081650000000001,0.013390093422937724,5
linear,cheapest,coverage,0.8131,0.013644595999882143,5
linear,cheapest,success_all_tasks,0.3066,0.008134801780006697,5
linear,cheapest,success_on_executed,0.3770465099072798,0.005805557157647841,5
linear,cheapest,decision_accuracy,0.49349999999999994,0.008038967595406772,5
linear,cheapest,cost_per_success,0.043772501292541274,0.0007515536147936152,5
linear,cheapest,unsafe_rate,0.177,0.004213074886588183,5
linear,cheapest,mean_latency_ms,5.8024000000000004,0.10190951869182774,5
linear,cheapest,mean_excess_access,0.0,0.0,5
linear,cheapest,ess,1634.303366284183,22.079799531605534,5
linear,cheapest,dr_absolute_error,0.005368306446838894,0.005367581153760832,5
linear,schema_match,utility,0.45618800000000004,0.011545777150109916,5
linear,schema_match,coverage,0.8131,0.013644595999882143,5
linear,schema_match,success_all_tasks,0.5593,0.01315579720123413,5
linear,schema_match,success_on_executed,0.6878048587480039,0.005581988714204404,5
linear,schema_match,decision_accuracy,0.7462000000000001,0.0031144823004794703,5
linear,schema_match,cost_per_success,0.1843861668548311,0.001503907180619474,5
linear,schema_match,unsafe_rate,0.0,0.0,5
linear,schema_match,mean_latency_ms,33.2365,0.44004119125372865,5
linear,schema_match,mean_excess_access,0.0,0.0,5
linear,schema_match,ess,181.3477738446258,9.851126503454573,5
linear,schema_match,dr_absolute_error,0.027682007688791577,0.014740329057428317,5
linear,rules,utility,0.496954,0.01082185514364337,5
linear,rules,coverage,0.5938,0.011919521802488548,5
linear,rules,success_all_tasks,0.5467000000000001,0.012442869443982778,5
linear,rules,success_on_executed,0.9206455902179691,0.004233955867536442,5
linear,rules,decision_accuracy,0.8983000000000001,0.007989055012953678,5
linear,rules,cost_per_success,0.05917628034704424,0.001400202209325967,5
linear,rules,unsafe_rate,0.008700000000000001,0.0018234582528810469,5
linear,rules,mean_latency_ms,10.965499999999999,0.2761052788339982,5
linear,rules,mean_excess_access,0.0,0.0,5
linear,rules,ess,271.1777100552072,4.632726287653414,5
linear,rules,dr_absolute_error,0.013529942458801325,0.014932334136854646,5
linear,direct,utility,0.4661605,0.012202085554322305,5
linear,direct,coverage,0.6684,0.01648635799684093,5
linear,direct,success_all_tasks,0.5162000000000001,0.013098664054017106,5
linear,direct,success_on_executed,0.7723360004186798,0.010330407222939868,5
linear,direct,decision_accuracy,0.817,0.0014577379737113075,5
linear,direct,cost_per_success,0.09695232574005343,0.0013951788595927964,5
linear,direct,unsafe_rate,0.0,0.0,5
linear,direct,mean_latency_ms,16.442200000000003,0.38183726900343334,5
linear,direct,mean_excess_access,0.0,0.0,5
linear,direct,ess,189.4089894271434,13.989543406963636,5
linear,direct,dr_absolute_error,0.024064563994281463,0.026364881096285278,5
linear,ips,utility,0.4786205,0.011547324148909988,5
linear,ips,coverage,0.7516,0.009154233993076607,5
linear,ips,success_all_tasks,0.5441,0.010772650555921713,5
linear,ips,success_on_executed,0.7239139827456533,0.010608852928920404,5
linear,ips,decision_accuracy,0.7853999999999999,0.004669047011971525,5
linear,ips,cost_per_success,0.11489406818128467,0.004440193520844276,5
linear,ips,unsafe_rate,0.0,0.0,5
linear,ips,mean_latency_ms,20.340200000000003,0.6028264260962682,5
linear,ips,mean_excess_access,0.05960000000000001,0.054738469105374145,5
linear,ips,ess,181.06118384268828,10.549128639424312,5
linear,ips,dr_absolute_error,0.02422386685246446,0.02361242640295963,5
linear,dr,utility,0.477828,0.010643243073659454,5
linear,dr,coverage,0.7503,0.009411429221961956,5
linear,dr,success_all_tasks,0.545,0.011710038428630373,5
linear,dr,success_on_executed,0.7263911267133956,0.013737681605391208,5
linear,dr,decision_accuracy,0.7872,0.0059749476985158905,5
linear,dr,cost_per_success,0.11610674767164893,0.003723610162027357,5
linear,dr,unsafe_rate,0.0,0.0,5
linear,dr,mean_latency_ms,20.5516,0.5637275937897669,5
linear,dr,mean_excess_access,0.078,0.04413048832723246,5
linear,dr,ess,180.8720289188599,10.891358455777945,5
linear,dr,dr_absolute_error,0.023059957689822073,0.024970702306735367,5
linear,conservative_direct,utility,0.304308,0.012403485573619998,5
linear,conservative_direct,coverage,0.47300000000000003,0.009701803955966119,5
linear,conservative_direct,success_all_tasks,0.3423,0.013998214171814908,5
linear,conservative_direct,success_on_executed,0.723577774112246,0.021286038403268398,5
linear,conservative_direct,decision_accuracy,0.6807,0.011311498574459499,5
linear,conservative_direct,cost_per_success,0.08770533355629481,0.003322919161394852,5
linear,conservative_direct,unsafe_rate,0.004,0.00206155281280883,5
linear,conservative_direct,mean_latency_ms,10.1005,0.282192531793455,5
linear,conservative_direct,mean_excess_access,0.0,0.0,5
linear,conservative_direct,ess,265.21696480898356,6.584037647148686,5
linear,conservative_direct,dr_absolute_error,0.011519978309825863,0.00573455693416521,5
linear,conservative_dr,utility,0.297152,0.019163060119015418,5
linear,conservative_dr,coverage,0.5347,0.014355312605443317,5
linear,conservative_dr,success_all_tasks,0.3322,0.01955952453409847,5
linear,conservative_dr,success_on_executed,0.6211034970241966,0.027621150910759038,5
linear,conservative_dr,decision_accuracy,0.6557000000000001,0.018498648599289656,5
linear,conservative_dr,cost_per_success,0.10279313419981428,0.008270166663913888,5
linear,conservative_dr,unsafe_rate,0.0005,0.0005,5
linear,conservative_dr,mean_latency_ms,11.3654,0.56239514578275,5
linear,conservative_dr,mean_excess_access,0.0,0.0,5
linear,conservative_dr,ess,292.56883461889294,8.759895122634369,5
linear,conservative_dr,dr_absolute_error,0.010774759123338718,0.0072418502214431175,5
linear,oracle,utility,0.5790629999999999,0.012949263178845333,5
linear,oracle,coverage,0.6103,0.013558207846171993,5
linear,oracle,success_all_tasks,0.6103,0.013558207846171993,5
linear,oracle,success_on_executed,1.0,0.0,5
linear,oracle,decision_accuracy,0.9785,0.0029154759474226384,5
linear,oracle,cost_per_success,0.050988771222492804,0.0008936049687418606,5
linear,oracle,unsafe_rate,0.0,0.0,5
linear,oracle,mean_latency_ms,9.7881,0.24007587342338282,5
linear,oracle,mean_excess_access,0.0024000000000000002,0.0018165902124584951,5
cost_sensitive,abstain,utility,0.0,0.0,5
cost_sensitive,abstain,coverage,0.0,0.0,5
cost_sensitive,abstain,success_all_tasks,0.0,0.0,5
cost_sensitive,abstain,decision_accuracy,0.36819999999999997,0.012799414049088352,5
cost_sensitive,abstain,unsafe_rate,0.0,0.0,5
cost_sensitive,abstain,mean_latency_ms,0.0,0.0,5
cost_sensitive,abstain,mean_excess_access,0.0,0.0,5
cost_sensitive,abstain,ess,177.8405244415983,9.960343579097433,5
cost_sensitive,abstain,dr_absolute_error,0.0,0.0,5
cost_sensitive,cheapest,utility,-0.0876495,0.013220596313139588,5
cost_sensitive,cheapest,coverage,0.8131,0.013644595999882143,5
cost_sensitive,cheapest,success_all_tasks,0.3066,0.008134801780006697,5
cost_sensitive,cheapest,success_on_executed,0.3770465099072798,0.005805557157647841,5
cost_sensitive,cheapest,decision_accuracy,0.49349999999999994,0.008038967595406772,5
cost_sensitive,cheapest,cost_per_success,0.043772501292541274,0.0007515536147936152,5
cost_sensitive,cheapest,unsafe_rate,0.177,0.004213074886588183,5
cost_sensitive,cheapest,mean_latency_ms,5.8024000000000004,0.10190951869182774,5
cost_sensitive,cheapest,mean_excess_access,0.0,0.0,5
cost_sensitive,cheapest,ess,1634.303366284183,22.079799531605534,5
cost_sensitive,cheapest,dr_absolute_error,0.002934796670927012,0.005365553863758,5
cost_sensitive,schema_match,utility,0.24996400000000002,0.00834959460093722,5
cost_sensitive,schema_match,coverage,0.8131,0.013644595999882143,5
cost_sensitive,schema_match,success_all_tasks,0.5593,0.01315579720123413,5
cost_sensitive,schema_match,success_on_executed,0.6878048587480039,0.005581988714204404,5
cost_sensitive,schema_match,decision_accuracy,0.7462000000000001,0.0031144823004794703,5
cost_sensitive,schema_match,cost_per_success,0.1843861668548311,0.001503907180619474,5
cost_sensitive,schema_match,unsafe_rate,0.0,0.0,5
cost_sensitive,schema_match,mean_latency_ms,33.2365,0.44004119125372865,5
cost_sensitive,schema_match,mean_excess_access,0.0,0.0,5
cost_sensitive,schema_match,ess,181.3477738446258,9.851126503454573,5
cost_sensitive,schema_match,dr_absolute_error,0.02328804807389035,0.0156678874353126,5
cost_sensitive,rules,utility,0.432262,0.009813304170869256,5
cost_sensitive,rules,coverage,0.5938,0.011919521802488548,5
cost_sensitive,rules,success_all_tasks,0.5467000000000001,0.012442869443982778,5
cost_sensitive,rules,success_on_executed,0.9206455902179691,0.004233955867536442,5
cost_sensitive,rules,decision_accuracy,0.8983000000000001,0.007989055012953678,5
cost_sensitive,rules,cost_per_success,0.05917628034704424,0.001400202209325967,5
cost_sensitive,rules,unsafe_rate,0.008700000000000001,0.0018234582528810469,5
cost_sensitive,rules,mean_latency_ms,10.965499999999999,0.2761052788339982,5
cost_sensitive,rules,mean_excess_access,0.0,0.0,5
cost_sensitive,rules,ess,271.1777100552072,4.632726287653414,5
cost_sensitive,rules,dr_absolute_error,0.009686711608115106,0.013432024667151205,5
cost_sensitive,direct,utility,0.4242985,0.00869799233300422,5
cost_sensitive,direct,coverage,0.6771,0.013898740950172413,5
cost_sensitive,direct,success_all_tasks,0.5639000000000001,0.005481788029466262,5
cost_sensitive,direct,success_on_executed,0.8330270191271998,0.01456254705847503,5
cost_sensitive,direct,decision_accuracy,0.8615999999999999,0.01107587468329249,5
cost_sensitive,direct,cost_per_success,0.07267754827533399,0.0027648009731926996,5
cost_sensitive,direct,unsafe_rate,0.0078,0.0020186629238186354,5
cost_sensitive,direct,mean_latency_ms,13.735399999999998,0.4446015632001313,5
cost_sensitive,direct,mean_excess_access,0.0212,0.011344602240713422,5
cost_sensitive,direct,ess,257.2571279934244,8.443556205237494,5
cost_sensitive,direct,dr_absolute_error,0.009765746361004236,0.005316787704346494,5
cost_sensitive,ips,utility,0.370267,0.02535717030003548,5
cost_sensitive,ips,coverage,0.7182999999999999,0.01770804901732545,5
cost_sensitive,ips,success_all_tasks,0.5730999999999999,0.014406595711687049,5
cost_sensitive,ips,success_on_executed,0.7980118085953725,0.017804675787902523,5
cost_sensitive,ips,decision_accuracy,0.8425,0.014819750335278953,5
cost_sensitive,ips,cost_per_success,0.0859598438563989,0.0019033784168117083,5
cost_sensitive,ips,unsafe_rate,0.0252,0.009169242062460779,5
cost_sensitive,ips,mean_latency_ms,16.27,0.6009363527030133,5
cost_sensitive,ips,mean_excess_access,0.09240000000000001,0.030146309890266836,5
cost_sensitive,ips,ess,235.6483517177018,11.325127420149252,5
cost_sensitive,ips,dr_absolute_error,0.013636131906136195,0.009692192685481306,5
cost_sensitive,dr,utility,0.41986099999999993,0.011359639711496157,5
cost_sensitive,dr,coverage,0.7027,0.019341018587447745,5
cost_sensitive,dr,success_all_tasks,0.5718,0.01091214919252852,5
cost_sensitive,dr,success_on_executed,0.8139839250673313,0.01659966058239408,5
cost_sensitive,dr,decision_accuracy,0.8539,0.010916730279712863,5
cost_sensitive,dr,cost_per_success,0.07596217453452234,0.003734373677837077,5
cost_sensitive,dr,unsafe_rate,0.0102,0.0025149552679918584,5
cost_sensitive,dr,mean_latency_ms,14.5136,0.7230899321661172,5
cost_sensitive,dr,mean_excess_access,0.0248,0.017669182210843827,5
cost_sensitive,dr,ess,258.78570656192494,10.771596542835917,5
cost_sensitive,dr,dr_absolute_error,0.006363783000363355,0.007123001928469013,5
cost_sensitive,conservative_direct,utility,0.2991695,0.013820164095444,5
cost_sensitive,conservative_direct,coverage,0.418,0.01349536957626577,5
cost_sensitive,conservative_direct,success_all_tasks,0.3744,0.015196216634412672,5
cost_sensitive,conservative_direct,success_on_executed,0.8955196406288639,0.011086527322232505,5
cost_sensitive,conservative_direct,decision_accuracy,0.7145,0.013355710389193108,5
cost_sensitive,conservative_direct,cost_per_success,0.05274659680742592,0.0029319903854435293,5
cost_sensitive,conservative_direct,unsafe_rate,0.008,0.0013693063937629153,5
cost_sensitive,conservative_direct,mean_latency_ms,6.747400000000001,0.3777167258674152,5
cost_sensitive,conservative_direct,mean_excess_access,0.0,0.0,5
cost_sensitive,conservative_direct,ess,274.21307779094525,5.0464107768366775,5
cost_sensitive,conservative_direct,dr_absolute_error,0.011256922258612268,0.0042476704914761075,5
cost_sensitive,conservative_dr,utility,0.2897365,0.015478185112441327,5
cost_sensitive,conservative_dr,coverage,0.40280000000000005,0.030051206298583093,5
cost_sensitive,conservative_dr,success_all_tasks,0.36350000000000005,0.02149709282670566,5
cost_sensitive,conservative_dr,success_on_executed,0.9035909376891897,0.02749856368762025,5
cost_sensitive,conservative_dr,decision_accuracy,0.7051999999999999,0.00962808392152874,5
cost_sensitive,conservative_dr,cost_per_success,0.048916171261283226,0.006466529811553074,5
cost_sensitive,conservative_dr,unsafe_rate,0.0101,0.0024083189157584595,5
cost_sensitive,conservative_dr,mean_latency_ms,6.1112,1.0088473992631393,5
cost_sensitive,conservative_dr,mean_excess_access,0.0,0.0,5
cost_sensitive,conservative_dr,ess,275.15337293985266,6.083430109754176,5
cost_sensitive,conservative_dr,dr_absolute_error,0.0070602742591276855,0.004148835358365664,5
cost_sensitive,oracle,utility,0.516995,0.011805588586555059,5
cost_sensitive,oracle,coverage,0.6103,0.013558207846171993,5
cost_sensitive,oracle,success_all_tasks,0.6103,0.013558207846171993,5
cost_sensitive,oracle,success_on_executed,1.0,0.0,5
cost_sensitive,oracle,decision_accuracy,0.9785,0.0029154759474226384,5
cost_sensitive,oracle,cost_per_success,0.05044341972003226,0.0009014718621314383,5
cost_sensitive,oracle,unsafe_rate,0.0,0.0,5
cost_sensitive,oracle,mean_latency_ms,9.7051,0.24945124774191813,5
cost_sensitive,oracle,mean_excess_access,0.019,0.002549509756796392,5
latency_sensitive,abstain,utility,0.0,0.0,5
latency_sensitive,abstain,coverage,0.0,0.0,5
latency_sensitive,abstain,success_all_tasks,0.0,0.0,5
latency_sensitive,abstain,decision_accuracy,0.36819999999999997,0.012799414049088352,5
